near_earth,potentially_hazardous,absolute_magnitude_parameter,epoch,eccentricity,semi_major_axis,perihelion_distance,inclination,om,w,ma,ad,n,tp,per,per_y,moid_ld,sigma_i,sigma_w,class,rms
N,N,18.711,2459000.5,0.247752203570167,2.427254439719922,1.82589680365384,4.555041291611563,223.2253428420023,139.7554145069893,234.1550716870428,3.028612075786004,0.2606340290576246,2459483.3415106344,1381.24711228865,3.78164849360342,321.72022311,0.0040891,0.036984,MBA,0.39264
N,N,18.6,2459000.5,0.1000103741733486,2.246730497293266,2.022034139592293,2.818685241708325,202.8629878854438,2.240111665855326,128.8780002556516,2.47142685499424,0.2926695926920042,2458560.1467707143,1230.056039264906,3.36770989531802,396.1089011,0.0008119,0.14423,MBA,0.48079
N,N,17.4,2459000.5,0.1102124805819671,1.877432239385561,1.670515775158321,19.16023476322874,9.819284618960976,325.5167199385166,320.3264382616273,2.084348703612802,0.3831401517453945,2459104.0484314486,939.603950042877,2.57249541421732,266.53202541,6.5925e-06,2.6659e-05,IMB,0.57789
N,N,17.2,2459000.5,0.2585189437939509,2.664554287272936,1.975716527245493,14.21223704985228,153.0219120149164,149.5349873456033,30.03618552547196,3.35339204730038,0.2266038136092212,2458867.9506618087,1588.675822644454,4.34955735152486,379.11345803,7.2566e-06,4.508e-05,MBA,0.63117
N,N,14.6,2459000.5,0.1464806846604602,2.846612470485581,2.429638726845849,13.50526367802298,160.194890690323,222.4076285211361,300.1919678731153,3.263586214125313,0.2052161579558775,2459291.939196224,1754.247831096233,4.8028688051916,563.5726438,3.8922e-06,2.6076e-05,MBA,0.61316
N,N,18.3,2459000.5,0.2049769739715826,2.11477501697886,1.681294833367831,1.765802683340514,157.0170621795822,141.4191659609795,278.5771578238262,2.548255200589888,0.3204850808149696,2459254.561256047,1123.297218967407,3.07542017513322,259.1950034,8.3617e-06,0.00039089,MBA,0.66142
N,N,18.5,2459000.5,0.1215358712208356,2.433747303754393,2.137959704861243,5.134351114936588,219.764072028949,152.2476502468303,122.2721301463888,2.729534902647543,0.2595917276639226,2458529.482948545,1386.793035508704,3.79683240385682,443.6421249,2.2053e-05,0.0018028,MBA,0.56339
N,N,17.1,2459000.5,0.1368194388425494,2.492922622614322,2.151842348310333,2.974453301823627,19.92715763841025,220.7768143816093,200.0242736341883,2.83400289691831,0.2504037772790709,2459639.371058992,1437.677993166956,3.93614782523465,443.8367099,1.0256e-05,0.0001293,MBA,0.64601
N,N,17.742,2459000.5,0.2371711129584656,2.699846867360734,2.059521181011362,13.83586090278869,183.4802014511097,120.814185445364,320.1868504673802,3.340172553710107,0.2221750956136506,2459179.697175195,1620.343625849131,4.43625907145553,421.743529,1.0404e-05,5.4397e-05,MBA,0.48349
N,N,18.2,2459000.5,0.2115510892117826,2.74229740077004,2.162161398694497,9.468317483198511,150.3545429985416,316.296527768376,9.954002772198876,3.322433402845582,0.2170362344463379,2458954.6366776954,1658.709205485271,4.54129830386111,462.9838739,1.1121e-05,0.00043107,MBA,0.61115
N,N,16.5,2459000.5,0.1108355832994084,2.681860407874962,2.384614845240551,8.693388633555788,12.49167068882084,318.2492483219344,324.5450843937375,2.979105970509372,0.2244139348073562,2459158.4889218407,1604.178458476899,4.39200125524134,538.1870847,1.2071e-05,6.9879e-05,MBA,0.65318
N,N,15.9,2459000.5,0.0845650183080902,3.166640743395407,2.89885371095503,9.923844253517029,161.6933647233496,158.4671720748384,275.9129656963559,3.434427775835784,0.1749064724611266,2459481.254274673,2058.242870800626,5.63516186393053,735.2355308,8.8578e-06,6.3451e-05,MBA,0.57736
N,N,17.1,2459000.5,0.02754027046685417,1.928402788478944,1.875294054115198,19.29637363750978,237.348359345487,39.78646508917942,45.0794264870349,1.98151152284269,0.3680505301965638,2458878.0183764496,978.1265626970724,2.677964579595,339.37219597,1.0312e-05,0.00016481,IMB,0.57309
N,N,15.4,2459000.5,0.04609381816944986,3.130828569774984,2.986516726960057,9.827040541790762,41.72770663362343,83.90616833152612,252.2790045045047,3.275140412589911,0.1779160555363623,2459605.9596656314,2023.426154062996,5.53983888860505,787.3492855,1.0569e-05,0.00013116,MBA,0.56906
N,N,16.3,2459000.5,0.1799400381365065,2.566432386871522,2.104628445303095,7.198996760139409,1.329103556128747,268.4769053843893,29.20859498923043,3.028236328439949,0.2397227952778053,2458878.656789573,1501.734532933383,4.11152507305512,429.5969796,1.4317e-05,5.7937e-05,MBA,0.58961
N,N,18.4,2459000.5,0.0662110584812786,2.282126398809147,2.131024394355925,7.913352013176223,330.5434978762555,295.0754380711005,253.3822106396373,2.433228403262369,0.2858870818929523,2459373.436715624,1259.23842943977,3.44760692522867,439.3301213,3.2044e-05,0.0042643,MBA,0.64641
N,N,14.4,2459000.5,0.1790330227712609,2.593863900493043,2.12947660573052,8.539401081187133,224.9526449340878,72.20956109751948,111.248156902085,3.058251195255565,0.2359300699106313,2458528.969783677,1525.875867100644,4.17762044380738,440.735025,5.2174e-06,2.748e-05,MBA,0.48532
N,N,10.0,2459000.5,0.08374880706624759,2.991535155010012,2.740997654481182,6.512163151217107,129.8446485076777,280.6529476694503,272.9483273766569,3.242072655538843,0.1904859322291592,2459457.4979084786,1889.903342399644,5.17427335359245,685.4178791,3.9742e-06,4.283e-05,MBA,0.42815
N,N,16.6,2459000.5,0.1318269995540541,2.579417556353202,2.239380679302109,11.36793420533127,155.7081279435304,305.9266852636065,141.6304109468115,2.919454433404294,0.2379148753858983,2458405.201321357,1513.146243655759,4.1427686342389,496.6704291,7.5643e-06,4.8512e-05,MBA,0.6383
N,N,17.0,2459000.5,0.05951214902329015,2.322100781461258,2.183907573707837,7.242717236862618,169.6398580979139,315.2236073620588,305.1127445786926,2.460293989214679,0.2785367327346142,2459197.555716431,1292.468668191792,3.53858636055248,468.7786152,6.6534e-06,6.1489e-05,MBA,0.49026
N,N,17.9,2459000.5,0.01921571288884556,1.904504990936242,1.867908569835037,21.96827614880949,23.81383758438267,166.3411025973844,96.03889697865937,1.941101412037446,0.3749996835446962,2458744.3960586023,960.0008101262614,2.62833897365164,336.89512892,1.7485e-05,0.00022753,IMB,0.70037
N,N,17.7,2459000.5,0.190585946817458,2.543479244423979,2.058727844414882,5.298591481321989,49.251102935802,61.45371531699525,152.5886524960042,3.028230644433076,0.2429751041134349,2458372.498818345,1481.633278082396,4.056490836639,420.9145969,3.0766e-05,0.0003327,MBA,0.67958
N,N,16.4,2459000.5,0.07163073491984794,3.148482807805026,2.922954670399446,5.137468279325207,317.5436775806187,174.8065217142293,71.20247182686488,3.374010945210606,0.1764217333038311,2458596.9075939315,2040.564919402605,5.58676227078058,753.9546078,7.2094e-06,0.0001356,MBA,0.63342
N,N,18.3,2459000.5,0.2164223079900289,2.37930453948931,1.864369959641881,1.400771549801418,263.7255732466654,137.0952864233535,115.4534728094076,2.894239119336739,0.2685523914526031,2458570.589574757,1340.520551884702,3.67014524814429,339.71700059,8.1626e-06,0.00031448,MBA,0.57107
N,N,15.0,2459000.5,0.22540125351922,2.649574515308561,2.052357098265432,13.42571182935269,314.9629389035332,46.21670911344084,247.5173221727684,3.246791932351691,0.2285282358415537,2459492.704726532,1575.297681156565,4.31292999632188,416.7777198,6.9799e-06,2.7966e-05,MBA,0.52148
N,N,17.8,2459000.5,0.1547185777967672,2.201518271354522,1.860902495416953,5.132757689412934,174.9553195129591,211.455593301026,159.5577351891839,2.542134047292091,0.301731486663986,2458471.6929571778,1193.113797901055,3.26656755072157,337.34228525,5.0871e-06,5.2502e-05,MBA,0.61801
Y,N,19.7,2459000.5,0.4400703847448284,1.490293960176773,0.8344597237388865,8.943298342337863,289.7219978585843,5.234427949088829,139.1839738667936,2.14612819661466,0.5417465594452878,2458743.5828651516,664.5173720505321,1.8193494101315,49.96125543,2.0915e-05,0.00040049,APO,0.50714
N,N,18.5,2459000.5,0.1532091280010568,2.649826677325624,2.243849042738627,3.863155189398608,288.4492186051219,5.641218671867815,79.60134419896376,3.05580431191262,0.2284956159137525,2458652.1285711625,1575.522569920488,4.3135457082012,477.822926,1.8738e-05,0.0023811,MBA,0.55901
N,N,17.3,2459000.5,0.1591171577222913,3.187795622656468,2.680562643779809,1.60607360362652,60.06641586430617,29.9945077021837,313.7502968257223,3.695028601533126,0.1731682902330282,2459267.5795161864,2078.902549165076,5.69172498060253,660.5226742,0.00010402,0.12636,MBA,0.59816
N,N,14.1,2459000.5,0.1689640830734687,3.149537017023279,2.617378382835993,15.02750067747435,357.6957486504296,330.9669009995201,234.3986711447006,3.681695651210565,0.1763331632128279,2459712.7955578337,2041.589871358984,5.58956843630112,629.7704608,5.4854e-06,2.2123e-05,MBA,0.55816
N,N,17.6,2459000.5,0.114887498815809,2.367395491797413,2.095411345036986,3.068087579922606,150.4877218221537,58.18622745771457,122.2342751535939,2.63937963855784,0.2705813439306601,2458548.7531301756,1330.468667094264,3.64262468745863,425.1487665,5.795e-06,0.00011638,MBA,0.58662
N,N,,2455413.5,0.0416036583575919,2.620688287230042,2.511658067066381,15.58589162634105,228.7412543839583,348.9579901220685,158.9007214334568,2.729718507393704,0.2323170168613793,2454729.517726208,1549.606674808534,4.2425918543697,585.233846,246.98,59476.0,MBA,0.60967
N,N,17.3,2459000.5,0.2283887459502897,2.361667298455572,1.822289065809495,22.06823565084446,220.1724042525699,304.654223592783,116.7705644119083,2.901045531101648,0.2715663779246686,2458570.510966364,1325.64274985419,3.62941204614426,347.72611919,1.0182e-05,3.7769e-05,MBA,0.73534
N,N,15.6,2459000.5,0.1096798777985966,2.796286472458833,2.48959011386968,13.0908381127226,46.25834540127946,241.1853252686897,69.08627737819215,3.102982831047987,0.2107810585945753,2458672.736785227,1707.933352267854,4.67606667287571,585.1637954,8.0774e-06,4.9202e-05,MBA,0.70199
N,N,17.4,2459000.5,0.2931919080259911,2.562594359749348,1.811262429917794,6.277457427129563,348.8500863118121,349.8083978879745,142.7856193913354,3.313926289580902,0.2402615502690435,2458406.207574801,1498.367090351636,4.10230551773206,312.47821395,7.2769e-06,4.8212e-05,MBA,0.60151
N,N,13.1,2459000.5,0.2548843666997079,3.063683286569892,2.282798312304046,12.92471354653621,316.9816789220767,13.94104969689396,63.3927707912959,3.844568260835739,0.1837969384081535,2458655.5934344158,1958.683333454426,5.36258270624073,495.7325294,5.294e-06,2.0143e-05,MBA,0.4628
Y,N,19.2,2459000.5,0.5622495702176082,2.150871608153337,0.9415449708758672,9.02368932117054,271.2530764525226,76.46031827932009,143.9668595046826,3.360198245430807,0.3124513055199463,2458539.7342519895,1152.179535306881,3.15449564765744,35.9787665,1.2974e-05,3.9107e-05,APO,0.40251
N,N,16.838,2459000.5,0.1919975518418391,3.153959867178663,2.548407294072948,3.791884766385802,196.6801206592537,28.1529636151151,117.3068558391999,3.759512440284378,0.1759623809047594,2458333.8412787663,2045.891844318996,5.60134659635591,599.4190925,1.1676e-05,0.0001772,MBA,0.48641
N,N,18.0,2459000.5,0.1809889078326749,2.39160380589881,1.958750045100716,2.319637210854253,89.62069243515431,211.4187262521983,297.02438290234,2.824457566696904,0.2664834363962957,2459236.82094343,1350.928241050723,3.69863994811971,367.24221635,7.2751e-06,0.00025502,MBA,0.59523
N,N,17.701,2459000.5,0.1453709552844837,3.186820581539211,2.723549429280602,4.504417834343368,186.6687445221207,295.6638430730538,320.251374531482,3.65009173379782,0.1732477702884326,2459229.932248405,2077.948820932309,5.68911381500974,678.3544436,8.1814e-05,0.0067083,MBA,0.76955
N,N,16.3,2459000.5,0.2322598008813294,3.142198308053207,2.412391954695119,9.35127854118824,183.6604808406339,211.7359190113675,223.6126393186649,3.872004661411296,0.1769512717428595,2459771.2622518786,2034.458393286608,5.57004351344725,554.2987227,1.5178e-05,6.5296e-05,MBA,0.55595
N,N,17.0,2459000.5,0.1380749157775843,2.653321489104412,2.286964347965466,2.233382486153388,208.3367888001495,217.6150262591056,120.6119202374675,3.019678630243358,0.2280443214716948,2458471.603163372,1578.640492675823,4.32208211547111,506.3451953,6.2378e-06,0.00015641,MBA,0.5862
N,N,17.7,2459000.5,0.08818152946405954,2.212034081800711,2.016973533240897,5.325656691340217,306.1990267262929,173.5208649137389,58.74150591515071,2.407094630360524,0.2995824394331001,2458804.4220655714,1201.672570265561,3.29000019237662,402.01261,7.9638e-06,8.0423e-05,MBA,0.56948
N,N,16.0,2459000.5,0.2813742427467266,3.061538778323929,2.200100622933296,18.9747080552471,67.62764700447732,320.9763942306299,234.9861211103402,3.922976933714563,0.1839900878797955,2459679.959857486,1956.62714306216,5.35695316375677,481.7418679,9.8219e-06,3.8625e-05,MBA,0.64048
N,N,17.8,2459000.5,0.1729650319762062,2.465197557816352,2.038804583400981,5.636617304880988,76.03363654641699,295.5390281503818,65.42999361559202,2.891590532231722,0.254639915015157,2458743.548949684,1413.761075040304,3.87066687211582,407.3948311,8.2763e-06,0.00013992,MBA,0.54541
N,N,18.7,2459000.5,0.05937998573971132,1.870139406096198,1.759090554830933,23.38191559129115,102.308678767039,119.0317006445734,164.2737284886083,1.981188257361462,0.3853834868146526,2458574.239576009,934.1344720697372,2.55752079964336,305.6424429,1.3793e-05,0.0010832,IMB,0.46858
N,N,18.4,2459000.5,0.1939163117178642,2.190470697842899,1.765702699191148,3.393888637860055,291.0476528728649,12.97660004537493,78.93671062398619,2.61523869649465,0.3040170229874249,2458740.854306978,1184.144218183765,3.24201017983235,292.12540129,1.153e-05,0.00018829,MBA,0.62308
N,N,16.6,2459000.5,0.3735756668999331,2.348747289955718,1.471312454731101,22.66563520439203,206.4014020535795,217.59148561,73.68086416021094,3.226182125180336,0.2738102084553466,2458731.40534288,1314.779321161466,3.59966959934693,204.10370903,8.4211e-06,2.0882e-05,MCA,0.4784
N,N,16.1,2459000.5,0.2046372145371682,3.220391275987162,2.561379375549352,16.62523783557929,278.8481219542883,47.26721033806613,173.1813153398406,3.879403176424971,0.1705458326349467,2457985.0467774603,2110.869520749768,5.77924577891791,614.6862316,1.8763e-05,9.4765e-05,OMB,0.53133
N,N,15.2,2459000.5,0.086427129749589,3.103012154071057,2.834827720016607,23.31092870587653,118.9784834570022,332.8773759893052,2.810502508886015,3.371196588125508,0.1803137555536765,2458984.913266197,1996.519893308051,5.46617356141835,725.5763314,5.5029e-06,5.3814e-05,MBA,0.48751
N,N,16.1,2459000.5,0.1881750913883685,3.199826063326912,2.597698501433487,0.9371007343126778,207.3649386668991,211.8677512721212,209.3465249458913,3.801953625220337,0.1721926130747956,2459875.412531751,2090.682019231721,5.7239754119965,626.6609925,6.2827e-06,0.0002971,MBA,0.58026
N,N,16.1,2459000.5,0.1878588587863774,2.457027520662264,1.995453134623929,1.266053939913913,237.9204130822111,32.21431842041807,100.0984830008142,2.918601906700599,0.2559110522091674,2458609.354396336,1406.738774633915,3.85144086142071,381.17022148,5.5005e-06,0.0002183,MBA,0.5886
N,N,16.664,2459000.5,0.01702416896499101,3.217257313007533,3.16248618090704,7.89562847362668,356.2084853696843,271.2861824806045,9.381327113348537,3.272028445108027,0.1707950889490933,2458945.572617889,2107.78894296721,5.77081161661112,840.7589763,3.2162e-05,0.017223,OMB,0.4991
N,N,16.1,2459000.5,0.3585166146465638,3.079560454320849,1.975486865638304,15.3380568502955,323.6347782933798,75.99548072871612,45.79717521319029,4.183634043003393,0.1823773801552921,2458749.3878545454,1973.929002014747,5.40432307190896,406.916152,9.9696e-06,3.2008e-05,MBA,0.4829
N,N,18.6,2459000.5,0.1298970064062691,2.247562149064059,1.955610554188597,2.541171715807125,178.1267441860816,81.3760590585002,28.36118101942504,2.539513743939521,0.2925071655921452,2458903.5410726448,1230.739080429786,3.36957996010893,366.72734444,1.3503e-05,0.00014991,MBA,0.7327
N,N,14.8,2459000.5,0.1715561949259665,3.966691886654021,3.286181320135954,17.56622822958544,140.0456135106106,352.7994228325933,251.4121093206414,4.647202453172088,0.1247559799904475,2459870.902290036,2885.6332179633,7.90043317717536,895.5346538,7.3568e-06,2.7442e-05,OMB,0.63312
N,N,17.2,2459000.5,0.1548579871719208,2.371961618423657,2.004644416545518,4.129259310437535,334.0489822152823,354.74639132643,99.38023464734393,2.739278820301796,0.2698003992410765,2458632.1527517126,1334.31974531041,3.65316836498401,386.63533579,5.7307e-06,6.733e-05,MBA,0.50297
N,N,19.803,2457689.5,0.3019847226539716,2.987886401930727,2.085590355522103,1.992165969003718,192.6316787486132,158.1648841854825,25.0893398904651,3.89018244833935,0.1908349657196397,2457558.028601161,1886.446745450646,5.16480970691484,420.0389644,0.044234,1.6535,MBA,0.42112
N,N,19.036,2459000.5,0.1901218202952074,2.334021974999491,1.890273468503573,6.353380232499087,90.44898524630383,151.0766433210834,132.4233541857352,2.777770481495409,0.2764054888106106,2458521.4091007723,1302.434338583874,3.56587087907974,342.51863542,9.6319e-06,0.00010956,MBA,0.56986
N,N,15.3,2459000.5,0.06439378675872151,3.085542790458168,2.886853005974495,10.76466920042317,133.5463867133476,211.1000882826449,59.98497689633029,3.284232574941842,0.1818472398239362,2458670.63534572,1979.683608882656,5.4200783268519,732.9160776,4.7247e-06,5.0251e-05,MBA,0.54904
N,N,15.1,2459000.5,0.09431354608718366,2.42465392901471,2.19597621893511,6.797181996485219,111.9880216132659,127.4107099845183,1.170467979208304,2.653331639094309,0.2610534476458748,2458996.0163665153,1379.027947136513,3.77557275054487,463.3769356,3.5106e-06,4.7681e-05,MBA,0.57409
N,N,16.8,2459000.5,0.1080341095417291,3.062910798571936,2.732011957842471,1.449805339229796,47.3639453630592,170.6194268386279,326.7687027227931,3.393809639301401,0.1838664751446572,2459181.236032771,1957.942576082831,5.36055462308783,671.1275567,9.616e-06,0.00032493,MBA,0.70716
N,N,16.5,2459000.5,0.1522511132178465,2.63546413010391,2.234211782449886,3.28430078171146,173.1667348553955,187.769766693258,323.3383429041006,3.036716477757933,0.2303660148574219,2459159.6452503037,1562.730510500046,4.2785229582479,479.1227538,6.3674e-06,0.00010483,MBA,0.61778
